lat	lon	limit	kind	dir	road	place	enforce
34.875036	128.417181	30	F	2	신죽1길	제석초등학교 (죽림초교→충무도서관)	S
34.875045	128.417153	30	F	2	신죽1길	제석초등학교(죽림종합문화센터→제석초등학교)	S
34.875061	127.453147	30	F	2	별량길	별량초등학교(별량파출소→면사무소)	S
34.875111	127.315227	30	F	2	채동선로	낙성초등학교(벌교읍-낙성치안센터)	S
34.875222	127.709944	30	F	2	묘도1길	상암초등학교 묘도분교(이순신대교→선착장)	S
34.875558	126.970196	30	F	3	평지촌길	청풍초등학교	S
34.875558	126.971551	30	F	2	평지촌길	청풍초등학교(신리→청풍면사무소)	T
34.876290	127.114686	50	F	3	송재로	계동마을 (미력면→복내면)	S
34.876305	126.516984	70	F	2	남악동강로	사교교차로(남악→나주)	T
34.876686	126.517215	70	F	2	남악동강로	사교교차로(나주→남악)	T
34.876837	128.413371	60	F	1	남해안대로	농업기술센터	S
34.876890	127.304993	80	F	2	우주항공로	(승주→벌교)	S
34.877232	128.417283	30	F	2	죽림1로	죽림초등학교 (해안도로,고용노동청→14번국도,죽림초교)	T
34.877272	128.416273	30	F	1	죽림1길	죽림초등학교(주영더팰리스6차→고용노동청(통영지청))	T
34.877681	128.010181	60	F	2	동부대로	곤유마을	S
34.877844	127.891295	70	F	1	남해대로	성산교차로(남해군청→하동)	S
34.879107	126.420307	30	F	2	원지산길	삼향북초등학교(지산마을회관→삼향북초)	S
34.879283	128.412577	60	F	2	남해안대로	타이어프로 앞(고성→거제)	T
34.879895	127.888388	70	F	2	남해대로	성산교차로(진교IC→남해)	S
34.880331	128.626016	30	F	1	거제중앙9길	계룡초등학교 (계룡초등학교→시청)	S
34.880348	128.626011	30	F	2	거제중앙9길	계룡초등학교 (시청→계룡초등학교)	S
34.880445	128.735338	30	F	1	능포로	능포초등학교 (능포항→장승포항)	T
34.880626	128.735687	30	F	2	능포로	능포초등학교(장승포항→능포항)	T
34.880759	127.570897	70	F	1	여순로	동양엔파트아파트(순천→여수)	S
34.880846	127.571173	70	F	2	여순로	동양엔파트아파트(여수→순천)	T
34.880960	128.626912	30	F	1	남해대로	계룡초등학교 (거제대로→상문동)	T
34.881300	127.459700	80	F	1	녹색로	상림사거리(벌교→순천)	T
34.881441	126.900393	60	F	1	유치도암로	(유치면→도암면)	S
34.881594	128.626526	30	F	2	남해대로	계룡초등학교 (상문동→거제대로)	T
34.882905	128.619670	30	F	1	계동로11길	고현유치원 (시청→거제공업고)	S
34.882931	128.619724	30	F	2	계동로11길	고현유치원 (거제공업고→시청)	S
34.883125	128.479284	30	F	2	거제남서로	대교의원 (신촌정류장 앞) (오량리→학산리)	S
34.883274	126.987984	30	F	1	이양로	이양초등학교(면사무소→재래시장)	T
34.883279	128.620598	50	F	2	계룡로	공설운동장교차로 (시청→통영)	T
34.883418	126.989114	30	F	3	이양로	이양초등학교	S
34.883444	127.578139	30	F	2	율촌로	율촌초등학교앞(율촌파출소→면사무소)	S
34.883615	126.988108	30	F	2	이양로	이양초등학교(재래시장→면사무소)	S
34.883698	126.437749	30	F	1	문화로	청계남초등학교(장부다리→일로)	S
34.883700	126.437800	30	F	1	문학로	청계남초등학교(일로→장부다리)	S
34.885127	128.608507	30	F	1	장승포2로4길	장평어린이집 (장평중학교→거제종합운동장)	T
34.885224	128.607713	30	F	1	장승포2로4길	장평어린이집 (거제종합운동장→장평중학교)	T
34.886047	128.483082	30	F	2	거제남서로	오량초등학교 (구거제대교→신거제대교)	T
34.886135	128.693694	60	F	1	거제대로	미진비치힐 앞 (남부,장승포→시청,통영)	T
34.886178	127.468283	80	F	2	녹색로	순천농협별량주유소(순천IC→상림사거리)	T
34.886205	128.483141	30	F	1	거제남서로	오량초등학교 (신거제대교→구거제대교)	T
34.886961	128.415859	60	F	2	남해안대로	이마트삼거리(거제→고성)	T
34.887789	128.642292	30	F	2	제산로	제산초등학교(시청,고현→제산마을)	T
34.887847	128.576224	70	F	1	읍내로	두동터널 출구 (거제면→사등면)	S
34.887860	128.617777	30	F	2	서문로	신현초등학교 (고현버스터미널→신현초교)	T
34.887860	128.642233	30	F	1	제산로	제산초등학교 (제산마을→시청,고현)	T
34.887895	128.617884	30	F	1	서문로	신현초등학교 (신현초교→고현버스터미널)	T
34.887961	128.626092	50	F	1	고현천로	수협교차로(상문동,동부면→고현버스터미널)	T
34.888097	128.690746	30	F	2	서간도길	거제외국인학교 (옥포유치원→옥포성지중학교)	S
34.888361	128.690489	30	F	2	서간도길	거제외국인학교 (옥포성지중학교→옥포유치원)	S
34.888760	128.608890	50	F	1	거제대로	제니스타운 앞(장평교차로)	T
34.888779	128.691458	60	F	1	거제대로	롯데마트 앞	T
34.888810	128.614392	60	F	2	거제대로	3번교차로 (통영→연초)	T
34.889536	128.643789	30	F	2	수양로	수월초등학교 (거제대로→수양동주민센터)	T
34.889664	128.643735	30	F	1	수양로	수월초등학교 (수양주민센터→거제대로)	T
34.889785	127.480041	30	F	1	순천만길	인안초등학교(순천만습지→인안초)	T
34.889979	128.460945	70	F	1	남해안대로	굴수하식수산업	S
34.890072	128.595626	70	F	1	거제대로	수창아파트 (통영→거제)	S
34.890150	126.696909	30	F	2	간은정로	신북초등학교앞(신북→금정면)	S
34.890223	126.430505	70	F	2	영산로	구암삼거리(목포→무안)	T
34.890242	126.430507	70	F	1	영산로	구암삼거리(무안→목포)	T
34.890492	126.696244	30	F	2	간은정로	신북초등학교(금정면→신북)	S
34.890521	128.603208	30	F	1	장평1로	양지초등학교(양지초교→삼성중공업)	S
34.890698	128.603223	30	F	2	장평1로	양지초등학교 (삼성중공업→양지초)	T
34.890830	128.618076	50	F	2	거제대로	5번교차로(한전사거리) (장평동→연초면)	T
34.891311	128.689278	50	F	1	거제대로	옥포초등학교 (16번교차로) (거제소방서→아주동)	T
34.891359	127.477739	70	F	2	녹색로	인월사거리(순천→벌교)	T
34.891555	127.563751	70	F	2	여순로	호두삼거리(여수→순천)	T
34.891560	128.621596	60	F	1	거제대로	6번교차로 (연초→통영)	T
34.891887	128.624341	50	F	1	거제대로	7번교차로(통영→수월, 연초면)	T
34.892127	127.877051	70	F	2	남해대로	고현교차로(하동→남해군청)	T
34.892216	127.876988	70	F	2	남해대로	고현교차로(남해군청→하동)	T
34.892801	128.630630	60	F	1	거제대로	중곡교차로	T
34.892951	128.608153	30	F	2	장평1로	장평초등학교 (삼성중공업사원아파트→양지초등학교)	T
34.892960	128.608373	30	F	1	장평1로	장평초등학교 (양지초등학교→삼성중공업사원아파트)	T
34.894084	128.013667	60	F	1	동부대로	목화주유소 앞	S
34.894183	128.458915	30	F	1	적촌길	원평초등학교(거제→통영ic)	S
34.894213	128.459099	30	F	1	적촌길	원평초등학교 (적촌마을→죽촌마을)	S
34.894531	128.696961	50	F	2	옥포대첩로	종합사회복지관 앞 (덕포→거제대로)	S
34.894607	128.622384	50	F	1	고현항2로	유로스카이 앞 후면 (인도교→홈플러스)	T
34.894607	128.622856	50	F	2	고현항2로	유로스카이 앞 후면 (홈플러스→인도교)	T
34.895264	127.551294	80	E	2	엑스포대로	구간단속종점(여수→순천)	S
34.895446	128.685916	60	F	2	거제대로	거제소방서 앞 (통영→한화오션,장승포)	T
34.895670	128.630147	30	F	2	중곡로	중곡초등학교 (하청,소오비마을→시청,장승포)	T
34.895672	128.628714	30	F	2	중곡2로	중곡초등학교 (동헌아파트 101동) (중곡초등학교→고현항)	T
34.895701	128.630303	30	F	1	중곡2로	중곡초등학교 (동헌아파트→고려2차아파트)	T
34.895808	127.579544	60	F	2	율촌산단1로	전남테크노파크(율촌교차로→산단교차로)	T
34.895886	127.877594	30	F	1	탑동로	고현초등학교 (하동→설천,남해읍)	S
34.895899	127.877611	30	F	2	탑동로	고현초등학교 (설천,남해읍→하동)	S
34.896057	128.633972	30	F	2	중곡2로	중앙초등학교 (중곡초등학교→양정교)	T
34.896075	128.634047	30	F	1	중곡2로	중앙초등학교 (양정교→중곡초등학교)	T
34.896273	128.692551	30	F	1	옥포중앙로	국산초등학교 (옥포중학교→거제소방서)	T
34.896343	128.694171	30	F	2	옥포중앙로	국산초등학교 (거제소방서→옥포중학교)	S
34.896484	128.642147	60	F	2	거제대로	수월교차로	T
34.896613	128.625559	50	F	2	거제대로	인도교 앞 3지교차로 (산업단지→고현)	S
34.896682	128.502302	70	F	1	거제대로	청포마을 (통영→시청,장승포)	S
34.896937	128.642394	60	F	1	거제대로	수월교차로(9번교차로) 후면 (연초→고현)	T
34.897614	127.127474	30	F	2	개기로	복내초등학교(복내면→화순)	S
34.897624	128.572002	70	F	2	거제대로	사곡교차로 전방 (거제→통영)	S
34.897656	127.127399	30	F	2	개기로	복내초등학교 앞(화순-복내면)	S
34.897981	127.637027	60	F	1	항만대로	내트럭하우스 앞 (광양IC→컨테이너부두)	S
34.898160	126.333263	60	F	1	공항로	복룡교차로(운남→암해도)	T
34.898429	128.703334	60	F	1	옥포대첩	덕포골프랜드 앞 (옥포항→덕포해수욕장)	S
34.898649	128.692868	30	F	2	국산로	거제유치원 (옥포고등학교→옥포공설운동장)	T
34.898697	128.692777	30	F	1	국산로	거제유치원 후면 (옥포공설운동장→옥포고교)	T
34.898710	128.355194	50	S	2	도산일주로	㈜ 기림 앞 시점 (고성,수월→저산리,가오치선착장)	S
34.898816	128.355478	50	S	1	도산일주로	가오치마을 시점(저산리,가오치선착장→고성,수월)	S
34.898988	127.584699	60	F	1	율촌산단2로	정도이엔지(선월리→여동리) 3,4차로	T
34.899021	127.652871	40	F	1	황곡로	한국국제터미널앞(2차부두→하포일반부두)	S
34.899243	127.649001	60	F	2	항만대로	마린센터 부근(마린센터→초남대교)	S
34.899757	128.563398	70	F	2	거제대로	사곡삼거리 후면(통영→시청)	S
34.900107	127.140868	30	F	2	송재로	삼광어린이집 (문덕면→복내면)	S
34.900127	128.406955	30	F	2	노산길	광도초등학교(광도초교→광도면사무소)	S
34.900157	127.140897	30	F	2	송재로	삼광어린이집(복내면→문덕면)	S
34.900431	128.406923	30	F	1	노산길	광도초등학교 (광도면사무소→광도초교후문)	S
34.900914	128.378593	70	F	1	남해안대로	덕치마을 앞 (거제→고성)	T
34.900954	128.552154	30	F	2	언양로	기성초등학교(거성초교→둔덕면)	S
34.901033	128.552363	30	F	1	언양로	기성초등학교 (기성초등학교→국도14호선)	S
34.901042	128.376550	70	F	2	남해안대로	관덕삼거리 (고성→거제)	T
34.901324	128.685004	30	F	2	옥포로	진목초등학교 (옥포고등학교→진목초등학교)	T
34.901434	128.685293	30	F	1	옥포로	진목초등학교 (진목초등학교→옥포고등학교)	T
34.902068	128.395481	70	F	2	남해안대로	상노산마을앞	T
34.902133	127.484116	70	F	1	녹색로	효천고등학교(보성→순천)	T
34.902732	128.362168	30	F	2	도산일주로	도산초등학교 (가오치항→도산삼거리)	S
34.902751	126.696359	80	F	1	예향로	대우미곡처리장앞(나주→영암)	S
34.902863	128.362435	30	F	2	도산일주로	도산초등학교 (도산삼거리→가오치항)	S
34.903171	127.572905	60	F	2	무평로	제2화물주차장(신대IC→율촌교차로)	T
34.903796	128.171039	30	F	1	자란만로	용암포삼거리 (하이면→하일면)	S
34.903963	128.622884	50	F	2	연하해안로	하면옥 앞 후면(오비리→시청)	S
34.904175	128.645811	60	F	2	거제대로	연초가스충전소 앞 (부산,장승포→시청,통영)	S
34.904896	128.682574	60	F	2	옥포대첩로	팔랑포마을삼거리 (덕포→옥포)	T
34.905300	126.993500	80	F	2	화보로	(보성→화순)	S
34.905343	128.142164	50	F	2	하이로	덕명1교차로(하이면사무소→공룡박물관)	S
34.905400	126.543300	70	F	1	남악동강로	몽송교차로(나주→무안)	T
34.905547	128.320926	50	E	1	도산일주로	㈜ 기림 앞 종점 (저산리,가오치선착장→고성,수월)	S
34.905552	128.320910	50	E	2	도산일주로	가오치마을 종점(고성,수월→저산리,가오치선착장)	S
34.906141	128.358665	70	F	1	남해안대로	근해통발수협 (거제→고성)	S
34.906451	128.515052	70	F	2	거제대로	장좌마을 (통영→거제)	S
34.906490	127.658835	80	F	1	중마중앙로	이순신대교입구	S
34.906490	127.658835	70	F	1	항만대로	광양항 홍보관 앞 사거리(여수→광양)	S
34.906519	128.357935	70	F	2	남해안대로	근해통발수협(고성→거제)	T
34.906724	128.026151	50	F	1	동부대로	냉천마을앞	S
34.906852	127.344278	50	F	2	조정래길	낙안파출소(낙안중→성북삼거리)	T
34.907822	126.430548	50	F	2	영산로	목포대사거리(무안→목포)	T
34.908166	127.667649	40	F	1	황곡로	광양항 종합변전소앞(하포일반부두→2차부두)	S
34.908555	128.163077	60	F	2	자란만로	입암마을 (하일면→하이면)	S
34.908704	127.341115	30	F	2	동서길	낙안초등학교(낙안119지역대→낙안중)	S
34.909546	128.681109	60	F	2	거제대로	덕산아파트	T
34.909583	127.643667	70	E	2	제철로	일신공업사 구간종점(경찰서→시청)	S
34.909627	127.635808	70	F	2	제철로	고길마을(광양읍→중마동)	T
34.909647	128.646096	60	F	2	거제대로	연사삼거리 (고현→옥포)	T
34.909706	127.635686	70	F	1	제철로	고길마을앞(광양읍→중마동)	T
34.909796	127.635892	70	F	1	제철로	고길마을앞(중마동→광양읍)	T
34.910535	128.702343	30	F	2	성산로	상덕마을회관 (도뮤토2단지→상덕마을입구삼거리)	T
34.910747	128.704253	60	F	1	성산로	상덕마을입구 삼거리(덕포교차로→옥포동)	T
34.910791	128.619021	50	F	2	거제대로	신우마리나아파트 (고현→한내리)	T
34.911100	127.653600	70	F	2	제철로	하포마을입구(광양읍→중마동)	T
34.911124	127.653008	70	F	2	제철로	하포사거리(중마동→광양읍)	T
34.911390	127.622450	80	F	2	광양항전용1로	(광양읍→광양항)	S
34.911602	126.657925	30	F	2	고분로	반남초등학교(반남면→박물관)	S
34.911757	126.657861	30	F	2	고분로	반남초등학교(국립나주박물관→반남초)	S
34.911790	128.652345	50	F	2	거제대로	연초초등학교(장승포→통영,시청)	S
34.912001	128.653236	50	F	1	거제대로	연초초등학교(통영,시청→장승포)	T
34.912812	128.653953	30	F	1	거제북로	연초초등학교 (연초삼거리→연초면사무소)	T
34.912812	128.653980	30	F	2	거제북로	연초초등학교 (연초면사무소→연초삼거리)	T
34.913061	128.516652	30	F	2	성포로	사등초등학교 (사근마을회관→사등초교)	S
34.913753	127.536404	30	F	2	해룡로	해룡초등학교(해룡초→월전사거리)	T
34.913866	128.659206	50	F	2	죽토로	연초중학교 ( 연초면사무소→연초중학교)	S
34.914358	128.675320	60	F	1	거제대로	송정교차로 (옥포→고현)	T
34.914451	128.358776	70	F	1	남해안대로	노전교차로(통영노인병원) (고성→통영)	T
34.914499	128.538366	70	F	2	거제대로	유경 cm 앞 (통영→거제)	S
34.914541	126.428462	50	F	1	영산로	청계중학교앞(목포→무안)	T
34.914856	127.500898	30	F	2	순천만길	도사초등학교(도사농협→도사초)	T
34.915089	128.411504	60	F	1	안정로	대촌마을(통영→거류)	S
